MJD,X,XE,O,OE
54269.3181724295 ,83.2164917000 ,53.3550186000 ,19430.9227502928 ,792.0808867261 
54269.3181730037 ,-17.5509529000 ,28.5647049000 ,16697.6723222492 ,727.9453161515 
54269.3181735778 ,2.6025391000 ,34.9586258000 ,18008.5941017091 ,763.5632357094 
54269.3181741525 ,-17.5509529000 ,28.5647049000 ,18675.1159508575 ,757.6292739780 
54269.3181747266 ,2.6025391000 ,34.9586258000 ,22897.6698134630 ,847.1598353909 
54269.3181753008 ,2.6025391000 ,34.9586258000 ,22636.4023237511 ,860.8934498813 
54269.3181758754 ,22.7560234000 ,40.3518105000 ,22076.4692439398 ,864.9629509477 
54269.3181764495 ,-37.7044411000 ,20.2430038000 ,23500.5819182361 ,865.4957748340 
54269.3181770237 ,63.0630074000 ,49.4023781000 ,21672.2065567270 ,827.3902928719 
54269.3181775983 ,2.6025391000 ,34.9586258000 ,20583.5682292511 ,799.5314241086 
54269.3181781725 ,2.6025391000 ,34.9586258000 ,20699.9494542068 ,803.7800198252 
54269.3181787471 ,123.5234604000 ,60.4903641000 ,20073.0772689315 ,806.0097443754 
54269.3181793213 ,-17.5509529000 ,28.5647049000 ,19900.2371668018 ,794.6340428344 
54269.3181798954 ,-17.5509529000 ,28.5647049000 ,17007.0469880748 ,734.7965131717 
54269.3181804700 ,103.3699799000 ,57.0343857000 ,17181.9442564056 ,734.4510119852 
54269.3181810442 ,42.9095192000 ,45.1046753000 ,18692.3533303295 ,775.2043110751 
54269.3181816183 ,-37.7044411000 ,20.2430038000 ,19745.5547553392 ,796.1993716019 
54269.3181821929 ,2.6025391000 ,34.9586258000 ,23342.1579742272 ,857.3377020816 
54269.3181827671 ,63.0630074000 ,49.4023781000 ,24237.6749031269 ,885.2350196750 
54269.3181833413 ,22.7560234000 ,40.3518105000 ,20862.6870493526 ,824.9984680544 
54269.3181839159 ,2.6025391000 ,34.9586258000 ,20515.4492060917 ,799.3766291190 
54269.3181844900 ,2.6025391000 ,34.9586258000 ,19307.8815727974 ,791.7184680544 
54269.3181850647 ,2.6025391000 ,34.9586258000 ,17300.3518884983 ,753.4290468895 
54269.3181856388 ,22.7560234000 ,40.3518105000 ,18236.4203370280 ,765.4630692980 
54269.3181862130 ,2.6025391000 ,34.9586258000 ,17643.6181214141 ,749.0347301072 
54269.3181867876 ,22.7560234000 ,40.3518105000 ,20363.5178853143 ,807.5604625875 
54269.3181873617 ,-17.5509529000 ,28.5647049000 ,20073.1031065453 ,808.9167066174 
54269.3181879359 ,63.0630074000 ,49.4023781000 ,22537.8994971613 ,848.8699624523 
54269.3181885105 ,2.6025391000 ,34.9586258000 ,22673.7610525367 ,867.8639920699 
54269.3181890847 ,22.7560234000 ,40.3518105000 ,19264.4829942026 ,769.4359869034 
54269.3181896593 ,83.2164917000 ,53.3550186000 ,18892.2146550118 ,778.0097684059 
54269.3181902334 ,123.5234604000 ,60.4903641000 ,19338.5446685290 ,785.5710384188 
54269.3181908076 ,2.6025391000 ,34.9586258000 ,19589.5730810128 ,790.2640257127 
54269.3181913817 ,-17.5509529000 ,28.5647049000 ,21393.4211648793 ,829.4776029558 
54269.3181919564 ,83.2164917000 ,53.3550186000 ,20749.9464672133 ,820.5230242408 
54269.3181925305 ,22.7560234000 ,40.3518105000 ,21285.9416130485 ,841.3037709892 
54269.3181931051 ,22.7560234000 ,40.3518105000 ,22656.7574419512 ,858.5979009342 
54269.3181936793 ,-17.5509529000 ,28.5647049000 ,20912.0270487519 ,820.7968568081 
54269.3181942535 ,2.6025391000 ,34.9586258000 ,17798.4149565948 ,760.9850109639 
54269.3181948281 ,2.6025391000 ,34.9586258000 ,17462.4472343876 ,766.4206758583 
54269.3181954022 ,2.6025391000 ,34.9586258000 ,18469.3144357333 ,780.1819735064 
54269.3181959764 ,2.6025391000 ,34.9586258000 ,18366.1546868523 ,792.0715821093 
54269.3181965510 ,42.9095192000 ,45.1046753000 ,21145.6458310053 ,849.4025556457 
54269.3181971251 ,22.7560234000 ,40.3518105000 ,20022.5758072752 ,809.8796960139 
54269.3181976998 ,2.6025391000 ,34.9586258000 ,18815.2825448319 ,786.8859884053 
54269.3181982739 ,63.0630074000 ,49.4023781000 ,17517.4936553422 ,756.5141041122 
54269.3181988481 ,42.9095192000 ,45.1046753000 ,17987.0012387732 ,769.2111381454 
54269.3181994227 ,-17.5509529000 ,28.5647049000 ,21868.6142537022 ,834.9908575891 
54269.3181999968 ,22.7560234000 ,40.3518105000 ,22052.1892691718 ,842.9074716890 
54269.3182005710 ,42.9095192000 ,45.1046753000 ,24137.8014526448 ,876.7768922532 
54269.3182011456 ,-57.8579292000 ,1.9016100000 ,21878.6687765462 ,831.4084263014 
54269.3182017198 ,22.7560234000 ,40.3518105000 ,19193.4566243128 ,803.4083734343 
54269.3182022939 ,123.5234604000 ,60.4903641000 ,17442.7380565317 ,738.3124279835 
54269.3182028685 ,42.9095192000 ,45.1046753000 ,19377.9950136673 ,800.6708936349 
54269.3182034427 ,103.3699799000 ,57.0343857000 ,20406.5399729656 ,794.1019110270 
54269.3182040173 ,-17.5509529000 ,28.5647049000 ,21763.2730720014 ,841.3300699889 
54269.3182045915 ,42.9095192000 ,45.1046753000 ,19552.9931717280 ,821.9973061788 
54269.3182051656 ,-17.5509529000 ,28.5647049000 ,22141.6415487669 ,870.9477420324 
54269.3182057403 ,42.9095192000 ,45.1046753000 ,20965.6142597098 ,834.5164759244 
54269.3182063144 ,22.7560234000 ,40.3518105000 ,25086.7702526208 ,911.9015133219 
54269.3182068886 ,63.0630074000 ,49.4023781000 ,25314.7662779730 ,923.4273190953 
54269.3182074632 ,63.0630074000 ,49.4023781000 ,21157.1226529692 ,830.7141942267 
54269.3182080373 ,2.6025391000 ,34.9586258000 ,19531.1936078820 ,804.8117557298 
54269.3182086115 ,63.0630074000 ,49.4023781000 ,20881.7995013667 ,825.7477588537 
54269.3182091861 ,103.3699799000 ,57.0343857000 ,21386.6689351476 ,833.2705800366 
54269.3182097603 ,63.0630074000 ,49.4023781000 ,20849.5959917094 ,814.7057162596 
54269.3182103344 ,2.6025391000 ,34.9586258000 ,21859.1453834369 ,827.3626097143 
54269.3182109090 ,-17.5509529000 ,28.5647049000 ,20008.0021627466 ,794.6417326004 
54269.3182114832 ,2.6025391000 ,34.9586258000 ,20633.8654507224 ,797.2484863777 
54269.3182120578 ,-17.5509529000 ,28.5647049000 ,18659.7327277642 ,763.7384854766 
54269.3182126320 ,63.0630074000 ,49.4023781000 ,17748.8608741101 ,768.2742170557 
54269.3182132061 ,42.9095192000 ,45.1046753000 ,19735.3562800756 ,795.0235294824 
54269.3182137807 ,22.7560234000 ,40.3518105000 ,18403.5269496260 ,773.6399819771 
54269.3182143549 ,-37.7044411000 ,20.2430038000 ,17284.1603172028 ,745.5416539005 
54269.3182149291 ,103.3699799000 ,57.0343857000 ,20955.9091598329 ,831.3515220330 
54269.3182155037 ,-17.5509529000 ,28.5647049000 ,25179.3156636928 ,903.1494830435 
54269.3182160778 ,22.7560234000 ,40.3518105000 ,27791.5697768165 ,931.2126688895 
54269.3182166520 ,103.3699799000 ,57.0343857000 ,25166.7905728274 ,894.4172923613 
54269.3182172266 ,22.7560234000 ,40.3518105000 ,26719.3654020606 ,925.3368417891 
54269.3182178007 ,63.0630074000 ,49.4023781000 ,24522.9246198672 ,882.9378558770 
54269.3182183754 ,-37.7044411000 ,20.2430038000 ,20759.1741864167 ,814.4614892914 
54269.3182189495 ,22.7560234000 ,40.3518105000 ,21226.9826391517 ,819.4699107867 
54269.3182195237 ,42.9095192000 ,45.1046753000 ,20495.1100826049 ,810.0252632844 
54269.3182200983 ,-17.5509529000 ,28.5647049000 ,19426.2916656153 ,796.9140584542 
54269.3182206724 ,-37.7044411000 ,20.2430038000 ,17945.0987810519 ,745.0182884263 
54269.3182212466 ,-17.5509529000 ,28.5647049000 ,17706.8120032441 ,765.6124045538 
54269.3182218212 ,42.9095192000 ,45.1046753000 ,18419.9695148839 ,765.2865122706 
54269.3182223954 ,2.6025391000 ,34.9586258000 ,19022.3464119431 ,784.1232092758 
54269.3182229695 ,22.7560234000 ,40.3518105000 ,19476.4190970532 ,793.1191589318 
54269.3182235441 ,2.6025391000 ,34.9586258000 ,20427.6468426902 ,809.2489045087 
54269.3182241183 ,22.7560234000 ,40.3518105000 ,23307.1492379321 ,867.6998924634 
54269.3182246925 ,-17.5509529000 ,28.5647049000 ,22727.0948088071 ,860.3216388814 
54269.3182252671 ,42.9095192000 ,45.1046753000 ,23611.9395728575 ,876.8807040942 
54269.3182258412 ,-17.5509529000 ,28.5647049000 ,21976.3940139977 ,848.9763119161 
54269.3182264158 ,63.0630074000 ,49.4023781000 ,22137.0252284401 ,858.2751614550 
54269.3182269900 ,22.7560234000 ,40.3518105000 ,22490.8184434231 ,846.0588915923 
54269.3182275642 ,2.6025391000 ,34.9586258000 ,21830.2072560151 ,833.3493232405 
54269.3182281388 ,143.6769714000 ,63.7592888000 ,24131.1722591691 ,877.8543822655 
54269.3182287129 ,22.7560234000 ,40.3518105000 ,23802.6925235048 ,863.8238659097 
54269.3182292871 ,2.6025391000 ,34.9586258000 ,23834.4432597398 ,861.7658538344 
54269.3182298617 ,63.0630074000 ,49.4023781000 ,19492.2944651707 ,791.0756036166 
54269.3182304359 ,22.7560234000 ,40.3518105000 ,21446.7573818749 ,828.3026836082 
54269.3182310100 ,63.0630074000 ,49.4023781000 ,18401.6764843351 ,777.7746922592 
54269.3182315846 ,2.6025391000 ,34.9586258000 ,18235.3560734132 ,763.7461752426 
54269.3182321588 ,63.0630074000 ,49.4023781000 ,18781.7576257847 ,787.2791661410 
54269.3182327334 ,22.7560234000 ,40.3518105000 ,19938.9923570935 ,811.8089045087 
54269.3182333075 ,83.2164917000 ,53.3550186000 ,19847.9024649304 ,800.7973133880 
54269.3182338817 ,63.0630074000 ,49.4023781000 ,20897.6711783965 ,825.7074644799 
54269.3182344563 ,-17.5509529000 ,28.5647049000 ,22295.9314745727 ,848.5592959058 
54269.3182350305 ,-37.7044411000 ,20.2430038000 ,20334.0371680033 ,816.2622786939 
54269.3182356046 ,42.9095192000 ,45.1046753000 ,22814.3422786939 ,865.2315544742 
54269.3182361793 ,63.0630074000 ,49.4023781000 ,20160.2127758252 ,807.5815325463 
54269.3182367534 ,63.0630074000 ,49.4023781000 ,17116.9995686521 ,766.8619915292 
54269.3182373276 ,42.9095192000 ,45.1046753000 ,21320.6624445045 ,845.0121606440 
54269.3182379022 ,-17.5509529000 ,28.5647049000 ,19435.0530774083 ,785.3853305698 
54269.3182384763 ,83.2164917000 ,53.3550186000 ,21407.3242618125 ,841.5501510919 
54269.3182390505 ,-17.5509529000 ,28.5647049000 ,24453.0793980355 ,897.1248589709 
54269.3182396251 ,-37.7044411000 ,20.2430038000 ,21322.8401862365 ,823.9372034484 
54269.3182401993 ,42.9095192000 ,45.1046753000 ,18512.4300309392 ,779.4952005046 
54269.3182407734 ,2.6025391000 ,34.9586258000 ,16169.7741924243 ,710.4063440570 
54269.3182413480 ,-37.7044411000 ,20.2430038000 ,16525.3502027575 ,715.1255534529 
54269.3182419222 ,42.9095192000 ,45.1046753000 ,22437.3985617734 ,823.9213625304 
54269.3182424964 ,63.0630074000 ,49.4023781000 ,22939.9007779880 ,858.1737334415 
54269.3182430710 ,42.9095192000 ,45.1046753000 ,20837.0733615691 ,834.6788068847 
54269.3182436451 ,63.0630074000 ,49.4023781000 ,22062.6129007839 ,868.4547967919 
54269.3182442198 ,-57.8579292000 ,1.9016100000 ,22280.1902159742 ,855.0459980175 
54269.3182447939 ,63.0630074000 ,49.4023781000 ,21754.2495929830 ,850.2487374966 
54269.3182453681 ,22.7560234000 ,40.3518105000 ,17704.7351512420 ,754.2909927608 
54269.3182459427 ,-17.5509529000 ,28.5647049000 ,19322.8993782103 ,796.8882208405 
54269.3182465168 ,-17.5509529000 ,28.5647049000 ,20445.3616028356 ,795.9373043766 
54269.3182470914 ,2.6025391000 ,34.9586258000 ,22309.8960896338 ,849.7911195218 
54269.3182476656 ,2.6025391000 ,34.9586258000 ,23621.8809023459 ,869.9273100838 
54269.3182482397 ,103.3699799000 ,57.0343857000 ,24595.5086287585 ,888.3080039650 
54269.3182488139 ,22.7560234000 ,40.3518105000 ,19704.6993361569 ,795.4862227028 
54269.3182493885 ,63.0630074000 ,49.4023781000 ,22034.4523625003 ,848.5823652038 
54269.3182499627 ,2.6025391000 ,34.9586258000 ,19909.7183406926 ,796.5140368268 
54269.3182505373 ,-17.5509529000 ,28.5647049000 ,19367.9208050223 ,777.3215343486 
54269.3182511115 ,63.0630074000 ,49.4023781000 ,22052.8635078549 ,845.4364050344 
54269.3182516856 ,83.2164917000 ,53.3550186000 ,30213.8780571325 ,989.0480141780 
54269.3182522602 ,42.9095192000 ,45.1046753000 ,27968.2129296206 ,956.4355627647 
54269.3182528344 ,2.6025391000 ,34.9586258000 ,25021.1574779970 ,898.3910558409 
54269.3182534085 ,103.3699799000 ,57.0343857000 ,25450.4482004145 ,916.7472193686 
54269.3182539832 ,22.7560234000 ,40.3518105000 ,23957.3835475053 ,890.0405082455 
54269.3182545573 ,63.0630074000 ,49.4023781000 ,22791.9226121173 ,856.5545763119 
54269.3182551319 ,63.0630074000 ,49.4023781000 ,23273.8137947192 ,866.3810975939 
54269.3182557061 ,63.0630074000 ,49.4023781000 ,21302.1134985431 ,818.9331651197 
54269.3182562802 ,42.9095192000 ,45.1046753000 ,22185.6516175542 ,878.8199861825 
54269.3182568549 ,42.9095192000 ,45.1046753000 ,22121.8671616953 ,855.0013204770 
54269.3182574290 ,2.6025391000 ,34.9586258000 ,21970.5497918356 ,854.8569066715 
54269.3182580032 ,42.9095192000 ,45.1046753000 ,23744.4250133669 ,878.7836135893 
54269.3182585778 ,42.9095192000 ,45.1046753000 ,24130.1067651917 ,889.6295671503 
54269.3182591519 ,83.2164917000 ,53.3550186000 ,22602.5993427653 ,844.8617488210 
54269.3182597266 ,2.6025391000 ,34.9586258000 ,20133.6209498062 ,820.8141587817 
54269.3182603007 ,22.7560234000 ,40.3518105000 ,18204.5637896128 ,782.7848824006 
54269.3182608749 ,22.7560234000 ,40.3518105000 ,15459.3037926166 ,719.8241542759 
54269.3182614495 ,42.9095192000 ,45.1046753000 ,17681.9402240845 ,774.3658189901 
54269.3182620236 ,2.6025391000 ,34.9586258000 ,16750.4573368177 ,767.8139845604 
54269.3182625978 ,143.6769714000 ,63.7592888000 ,17650.6791721486 ,743.6655047911 
54269.3182631724 ,22.7560234000 ,40.3518105000 ,20431.8706773602 ,817.1388351206 
54269.3182637466 ,143.6769714000 ,63.7592888000 ,19977.7524688354 ,804.1252903187 
54269.3182643207 ,2.6025391000 ,34.9586258000 ,16404.0044648703 ,736.7633246223 
54269.3182648953 ,22.7560234000 ,40.3518105000 ,16581.9641056141 ,735.7781118020 
54269.3182654695 ,22.7560234000 ,40.3518105000 ,17356.5265519209 ,769.3227935478 
54269.3182660437 ,103.3699799000 ,57.0343857000 ,18880.3514992039 ,807.6402054609 
54269.3182666183 ,103.3699799000 ,57.0343857000 ,18037.1089844102 ,780.9478742002 
54269.3182671924 ,42.9095192000 ,45.1046753000 ,21815.1205502988 ,852.4399363191 
54269.3182677666 ,123.5234604000 ,60.4903641000 ,22300.6806740560 ,855.0352323451 
54269.3182683412 ,42.9095192000 ,45.1046753000 ,21407.5531092487 ,847.1015469646 
54269.3182689153 ,63.0630074000 ,49.4023781000 ,26547.5797206452 ,938.9693358565 
54269.3182694900 ,143.6769714000 ,63.7592888000 ,24974.0345919317 ,904.4488997026 
54269.3182700641 ,83.2164917000 ,53.3550186000 ,21407.2110684569 ,832.4553879427 
54269.3182706383 ,83.2164917000 ,53.3550186000 ,20264.7406878736 ,814.3812850320 
54269.3182712129 ,-17.5509529000 ,28.5647049000 ,21991.8719750082 ,848.1176726443 
54269.3182717871 ,22.7560234000 ,40.3518105000 ,20805.6203730738 ,829.0251371241 
54269.3182723617 ,22.7560234000 ,40.3518105000 ,21146.3668234657 ,824.3548346400 
54269.3182729358 ,2.6025391000 ,34.9586258000 ,18874.7398155657 ,797.3880556307 
54269.3182735100 ,83.2164917000 ,53.3550186000 ,17423.3020191643 ,767.5680658436 
54269.3182740841 ,83.2164917000 ,53.3550186000 ,19124.9807960109 ,806.1087885615 
54269.3182746587 ,83.2164917000 ,53.3550186000 ,18231.2614268120 ,782.6243969842 
54269.3182752329 ,-37.7044411000 ,20.2430038000 ,15466.3968327776 ,714.8541047130 
54269.3182758075 ,22.7560234000 ,40.3518105000 ,12661.9477840857 ,656.0245495780 
54269.3182763817 ,63.0630074000 ,49.4023781000 ,15451.8625598510 ,725.1060238503 
54269.3182769558 ,22.7560234000 ,40.3518105000 ,14764.3962488360 ,708.1732360097 
54269.3182775305 ,22.7560234000 ,40.3518105000 ,15361.0593421645 ,729.8495329068 
54269.3182781046 ,2.6025391000 ,34.9586258000 ,18118.8431996635 ,772.7484305067 
54269.3182786788 ,163.8304596000 ,66.8686066000 ,17777.8765143732 ,769.7827184524 
54269.3182792534 ,42.9095192000 ,45.1046753000 ,18797.3696963143 ,802.1077264125 
54269.3182798275 ,2.6025391000 ,34.9586258000 ,18545.1158427202 ,790.2778672915 
54269.3182804017 ,-17.5509529000 ,28.5647049000 ,18505.8439001531 ,786.6678297438 
54269.3182809763 ,2.6025391000 ,34.9586258000 ,17483.2575867351 ,765.1274879096 
54269.3182815505 ,63.0630074000 ,49.4023781000 ,23263.9733549607 ,876.4991379051 
54269.3182821246 ,103.3699799000 ,57.0343857000 ,25873.0063789012 ,911.8885945150 
54269.3182826992 ,63.0630074000 ,49.4023781000 ,27382.4225502388 ,936.6474110120 
54269.3182832734 ,42.9095192000 ,45.1046753000 ,36432.7751476374 ,1102.7117527260 
54269.3182838480 ,83.2164917000 ,53.3550186000 ,40537.7641765041 ,1183.8158685531 
54269.3182844222 ,83.2164917000 ,53.3550186000 ,33693.5156288486 ,1072.3780096723 
54269.3182849963 ,83.2164917000 ,53.3550186000 ,28350.9738007269 ,970.1522597699 
54269.3182855709 ,2.6025391000 ,34.9586258000 ,23949.1917935778 ,884.5627034334 
54269.3182861451 ,103.3699799000 ,57.0343857000 ,23486.5065705445 ,901.0721696555 
54269.3182867192 ,22.7560234000 ,40.3518105000 ,20854.6872319846 ,850.8024775465 
54269.3182872939 ,-17.5509529000 ,28.5647049000 ,27081.6702652368 ,967.5321257998 
54269.3182878680 ,-17.5509529000 ,28.5647049000 ,23293.9105367817 ,895.8874218257 
54269.3182884426 ,63.0630074000 ,49.4023781000 ,24824.0509350875 ,890.3717833649 
54269.3182890168 ,63.0630074000 ,49.4023781000 ,25297.9349181460 ,908.3629905981 
54269.3182895909 ,42.9095192000 ,45.1046753000 ,24384.8779405845 ,896.7975825298 
54269.3182901656 ,-17.5509529000 ,28.5647049000 ,24781.3696578654 ,919.9174023009 
54269.3182907397 ,163.8304596000 ,66.8686066000 ,24610.5018269201 ,901.7647099817 
54269.3182913139 ,123.5234604000 ,60.4903641000 ,24455.8034207443 ,899.3404343516 
54269.3182918885 ,143.6769714000 ,63.7592888000 ,21588.7043104743 ,850.9785731879 
54269.3182924627 ,42.9095192000 ,45.1046753000 ,22274.0236388213 ,883.5626493647 
54269.3182930368 ,83.2164917000 ,53.3550186000 ,21215.6337748941 ,825.8696416449 
54269.3182936114 ,22.7560234000 ,40.3518105000 ,21232.7284323090 ,839.8299504371 
54269.3182941856 ,22.7560234000 ,40.3518105000 ,19464.4304442642 ,786.0340392298 
54269.3182947597 ,2.6025391000 ,34.9586258000 ,23800.0693905259 ,898.5916818359 
54269.3182953344 ,-17.5509529000 ,28.5647049000 ,23127.4006500255 ,878.3476807546 
54269.3182959085 ,-37.7044411000 ,20.2430038000 ,20984.9407948094 ,832.3727998558 
54269.3182964827 ,123.5234604000 ,60.4903641000 ,21685.2902321948 ,858.4591775555 
54269.3182970568 ,83.2164917000 ,53.3550186000 ,30922.6530173320 ,1008.8082520801 
54269.3182976310 ,63.0630074000 ,49.4023781000 ,27403.3583995674 ,961.8415451624 
54269.3182982051 ,42.9095192000 ,45.1046753000 ,21265.1189570754 ,841.2290264636 
54269.3182987797 ,204.1374359000 ,72.6893158000 ,19445.3598245772 ,805.9931344808 
54269.3182993539 ,63.0630074000 ,49.4023781000 ,17295.2434231473 ,743.3523775194 
54269.3182999281 ,42.9095192000 ,45.1046753000 ,18812.9583899552 ,780.1635949656 
54269.3183005027 ,63.0630074000 ,49.4023781000 ,20489.4491844642 ,825.1354227869 
54269.3183010768 ,2.6025391000 ,34.9586258000 ,25032.7450325913 ,899.5426751975 
54269.3183016514 ,63.0630074000 ,49.4023781000 ,21756.8530401610 ,833.1300880118 
54269.3183022256 ,42.9095192000 ,45.1046753000 ,24693.8761154666 ,894.3530828152 
54269.3183027997 ,-17.5509529000 ,28.5647049000 ,23326.0500675858 ,876.9226902166 
54269.3183033744 ,2.6025391000 ,34.9586258000 ,20732.4408687032 ,822.7724345919 
54269.3183039485 ,103.3699799000 ,57.0343857000 ,21585.5988753717 ,826.5589522694 
54269.3183045227 ,2.6025391000 ,34.9586258000 ,21044.7437974227 ,815.3101318675 
54269.3183050973 ,2.6025391000 ,34.9586258000 ,20524.0162206001 ,817.9334955393 
54269.3183056714 ,163.8304596000 ,66.8686066000 ,18842.0675377729 ,806.2052951248 
54269.3183062456 ,2.6025391000 ,34.9586258000 ,18047.2065699438 ,777.1675083356 
54269.3183068202 ,2.6025391000 ,34.9586258000 ,16872.6372605208 ,750.5790658136 
54269.3183073944 ,63.0630074000 ,49.4023781000 ,16840.7696398426 ,748.6410909856 
54269.3183079685 ,2.6025391000 ,34.9586258000 ,17941.8813829563 ,783.8492229131 
54269.3183085432 ,-17.5509529000 ,28.5647049000 ,19217.7735099576 ,793.4158301042 
54269.3183091173 ,83.2164917000 ,53.3550186000 ,21327.9757195638 ,840.5243363071 
